guid,sector
8823553b-a323-4297-ad24-0fedaa491aaf,HS2I
62231a74-f2cf-4c59-a985-580ab7c8dcc6,HS2I
af154a45-429d-437d-9f76-3e51968848b3,HS2I
7c5be156-d053-4ed1-aa27-0bbb6ebacfba,HS2I
4188f4d7-fb7d-4623-b6fc-7444bea32d73,HS2I
5ab0e9b3-70dd-4950-bc42-8f293920e6aa,HS2I
cee7be25-2906-4799-b57f-5694862f940d,HS3I
502cddbe-822d-4cf8-87fe-4f7285e377be,HS3I
a66c8aba-75eb-4b70-a293-6a8c765ed936,HS2I
1d9c08c7-e964-428d-9145-76ad626931f2,HS2I
776aa72d-5c67-45e5-bf6c-a739336c1857,HS2I
959a7f47-3ffd-48e0-9937-1880313fdf11,HS2I
9d8c647a-3e2a-4869-9c22-03836f4b3a6d,HS2I
8cb0a4f2-825b-4a5a-9abd-cc30d9bf6580,HS2I
f07bf68a-6a34-4da8-ba17-1e011bf146b4,HS2I
8ba7deb7-a7bc-46ec-b023-883df77d6251,HS2I
eea7a1b2-07ae-4a95-b9a6-be0809ba4752,HS2I
051b34c5-a4b1-4088-834d-1362fb11803a,HS2I
ec9c6a41-6e60-4c23-8a9a-acb9339edd8c,HS2I
dbd4cd06-eb9b-4b7a-b2e9-ea9f7acc4e6a,HS2I
5424089f-5081-401f-ad0f-b9fa103a5fe8,HS2I
d130858e-00d1-4791-96c5-2c9b7e172387,HS2I
0de29861-9ba5-4747-93f8-6172df44a59d,HS2I
17af5fe6-195d-4381-982a-19b486291f1e,HS2I
64e3f62f-0959-4637-bcd6-d62c16a35e38,HS2I
27995cb4-4ccb-44f7-ad5e-f80e1cae04ee,HS2I
e800a7d2-c7ae-4632-bde9-baf1cb2c79b9,HS2I
c8ebef66-6d76-4113-a13b-aec5af7cc46a,HS2I
2859fb2d-6968-4e20-b810-46d034debc42,HS2I
3a4183dd-7fd9-4146-b18d-e1d3957d6ef1,HS2I
d8c25448-50be-4b42-abcd-eb3be4023e86,HS2I
446508fa-3d00-4cd2-bf0a-b8cef7b63f65,HS2I
